index,time,S:Madeira__all,I1:Madeira__all,I2:Madeira__all,R1:Madeira__all,R2:Madeira__all,S1:Madeira__all,S2:Madeira__all,I12:Madeira__all,I21:Madeira__all,R:Madeira__all,obs_mean:MadeiraMildCases__ecdc__inc,obs_mean:MadeiraSevereCases__ecdc__inc,obs_real:MadeiraMildCases__ecdc__inc,obs_real:MadeiraSevereCases__ecdc__inc
18,224,253721,4.11117e-08,4.1078e-08,0.0903346,4208.81,0.12506,6398.62,4.83501e-14,1.06364e-09,2973.38,2.40068e-07,3.45881e-09,8.24076e-05,0.00312535
18,231,253746,4.59829e-08,4.59407e-08,0.0878288,4092.06,0.127175,6496.09,0,1.21812e-09,2967.97,2.67718e-07,3.93559e-09,0.00610584,0.00205472
18,236,253763,5.10418e-08,5.09898e-08,0.0860817,4010.65,0.128643,6563.74,2.75211e-14,1.35524e-09,2964.11,2.16196e-07,3.1938e-09,0.00238781,0.000921671
18,243,253788,5.65473e-08,5.64835e-08,0.0836939,3899.39,0.13064,6655.77,2.93925e-14,1.55389e-09,2958.72,3.28098e-07,5.00151e-09,0.000462478,0
18,250,253812,6.35933e-08,6.3514e-08,0.0813723,3791.22,0.132572,6744.75,3.58412e-14,1.7865e-09,2953.34,3.67429e-07,5.72811e-09,0.000343652,0.0020382
18,257,253837,7.12778e-08,7.11816e-08,0.0791152,3686.05,0.13444,6830.76,3.97769e-14,2.05342e-09,2947.97,4.1024e-07,6.55229e-09,0.00179036,0.00492551
18,264,253861,7.9003e-08,7.88932e-08,0.0769207,3583.79,0.136247,6913.89,4.63382e-14,2.33934e-09,2942.61,4.52447e-07,7.41888e-09,0.00527771,0
18,271,253886,8.60008e-08,8.58897e-08,0.0747871,3484.37,0.137993,6994.22,5.14068e-14,2.62463e-09,2937.26,4.89023e-07,8.25104e-09,0.00430831,0
18,278,253910,9.13673e-08,9.12837e-08,0.0727127,3387.71,0.139681,7071.83,5.69483e-14,2.87613e-09,2931.92,5.14046e-07,8.94487e-09,0,0
18,285,253935,9.43498e-08,9.43475e-08,0.0706958,3293.74,0.141312,7146.79,6.05208e-14,3.07719e-09,2926.59,5.22477e-07,9.39245e-09,0,0
18,292,253959,9.47008e-08,9.48662e-08,0.0687349,3202.36,0.142887,7219.18,6.33455e-14,3.18589e-09,2921.27,5.12536e-07,9.52631e-09,0.00242985,0
18,303,253997,6.45295e-08,6.55815e-08,0.0657625,3063.88,0.145256,7327.9,5.0809e-14,2.5379e-09,2912.93,4.48154e-07,1.05281e-08,0,0.00501724
24,0,257889,0.00377346,80.754,0.128028,1818.85,0.0016507,408.508,0,0,7104.52,0,0,0,0
24,7,257834,0.000218006,5.48724,0.132199,1927.88,0.00408374,442.997,0,0,7091.68,56.8485,1.90955e-06,58.064,0.00481564
24,14,257625,0.0020318,61.5972,0.134652,2057.5,0.00653955,479.122,1.19017e-06,3.00494e-06,7078.74,144.823,1.16778e-05,135.425,0.00300161
24,21,257414,0.0016259,71.8037,0.135616,2232.34,0.00899746,518.032,1.00971e-06,6.00638e-07,7065.95,179.259,5.20938e-06,137.291,0
24,28,257153,0.000768488,89.9453,0.131458,2445.48,0.0113434,560.395,1.98725e-06,0,7053.14,221.216,4.84058e-06,222.039,0.000354055
24,35,256669,0,158.53,0.118783,2826.67,0.0133318,607.999,4.74626e-06,0,7040.07,382.56,6.397e-06,368.657,0
24,42,256440,0,73.6899,0.109706,3097.63,0.015259,662.197,2.28186e-06,0,7028,217.725,2.27428e-06,198.712,0
24,49,256121,0,96.8869,0.0960222,3347.94,0.0167384,720.845,4.20317e-06,0,7015.05,248.667,4.57552e-06,301.243,0.00123507
24,56,255746,0,117.05,0.0826501,3652.64,0.017862,784.383,4.4892e-06,0,7001.89,302.942,6.72258e-06,303.751,0.00300474
24,63,255485,0,79.8994,0.0735873,3894.05,0.0188707,853.17,2.59753e-06,0,6989.32,223.626,5.60008e-06,210.808,0
24,70,255381,0,35.8761,0.0684911,3982.93,0.0199089,924.899,1.31597e-06,0,6976.95,107.359,4.00857e-06,113.701,0.00369575
24,77,255331,0,19.4228,0.0653102,3990.35,0.0209641,997.277,1.03054e-06,0,6964.28,57.1374,3.40857e-06,49.1352,0
24,84,255284,0,18.4248,0.0631932,3978.4,0.022035,1069.33,1.18089e-06,0,6951.32,51.5533,3.84265e-06,48.1088,0.00262331
24,91,255276,0,7.76667,0.0616434,3938.85,0.0231184,1140.89,5.5311e-07,0,6938.66,23.9428,2.06029e-06,19.2801,0.0033335
24,98,255286,4.79115e-08,2.84727,0.0603554,3875.55,0.0242011,1211.34,2.37375e-07,1.88055e-10,6926.04,8.97577,9.17508e-07,9.55385,0.00230285
24,105,255298,2.09313e-07,2.67603,0.0591796,3807.58,0.0252719,1280.39,2.21066e-07,8.37243e-10,6913.34,7.75245,7.69071e-07,5.78854,0.000370988
24,112,255308,4.76006e-07,3.36092,0.0580254,3742.17,0.0263195,1348.06,2.70698e-07,1.86524e-09,6900.57,9.51994,9.03746e-07,11.5008,0.000579008
24,119,255323,3.21731e-07,1.59013,0.0568615,3674.47,0.0273382,1414.41,1.37575e-07,1.42045e-09,6887.95,4.81561,5.08717e-07,5.70633,0.00173078
24,126,255345,1.22055e-08,0,0.05571,3601.94,0.0283319,1479.36,5.11734e-09,2.3521e-10,6875.43,0.0697842,4.86948e-08,0,0
24,132,255364,4.3224e-08,0,0.0547448,3539.53,0.0291662,1533.85,3.03305e-10,2.66681e-10,6864.71,1.77944e-11,6.88997e-10,0.00277694,0
24,139,255386,4.29009e-08,3.41445e-08,0.0536398,3468.08,0.0301187,1596.08,7.97271e-12,2.7019e-10,6852.23,1.98159e-07,8.61673e-10,0,0.00741405
24,147,255410,3.76005e-08,3.68341e-08,0.0524043,3388.19,0.0311803,1665.45,0,2.47781e-10,6837.99,2.2525e-07,9.11133e-10,0,0
24,154,255432,3.39959e-08,3.38543e-08,0.0513466,3319.79,0.0320862,1724.65,3.44825e-14,2.30895e-10,6825.56,1.78839e-07,7.37147e-10,0,0
24,161,255453,3.11682e-08,3.10937e-08,0.0503102,3252.78,0.032971,1782.49,0,2.1858e-10,6813.15,1.63517e-07,6.95254e-10,0.00204358,0
24,168,255475,2.91992e-08,2.91387e-08,0.0492948,3187.12,0.0338351,1839,5.0746e-14,2.11128e-10,6800.76,1.5248e-07,6.6861e-10,0,0.00163062
24,175,255497,2.80433e-08,2.79866e-08,0.0482998,3122.79,0.034679,1894.19,0,2.08804e-10,6788.39,1.45681e-07,6.58027e-10,0,0.00453223
24,182,255518,2.76611e-08,2.76052e-08,0.0473249,3059.75,0.0355031,1948.11,2.84691e-14,2.11851e-10,6776.05,1.4291e-07,6.64187e-10,0.00292945,0.00127624
24,189,255539,2.80352e-08,2.79768e-08,0.0463697,2997.98,0.0363078,2000.76,0,2.20629e-10,6763.73,1.44053e-07,6.88142e-10,0.00234579,0
24,196,255561,2.91698e-08,2.91056e-08,0.0454338,2937.47,0.0370935,2052.19,1.96349e-14,2.35662e-10,6751.43,1.49105e-07,7.31422e-10,0,0.00561809
24,203,255582,3.10909e-08,3.10169e-08,0.0445167,2878.17,0.0378605,2102.42,0,2.57652e-10,6739.15,1.58173e-07,7.96107e-10,0,0
24,210,255603,3.38459e-08,3.3757e-08,0.0436182,2820.07,0.0386094,2151.46,1.50825e-14,2.87509e-10,6726.9,1.71473e-07,8.84897e-10,0,0
24,217,255625,3.75023e-08,3.73918e-08,0.0427379,2763.15,0.0393403,2199.34,0,3.26371e-10,6714.67,1.89321e-07,1.00117e-09,0.00255054,0.000747693
24,224,255646,4.21452e-08,4.20041e-08,0.0418753,2707.37,0.0400538,2246.1,1.24094e-14,3.75618e-10,6702.46,2.12118e-07,1.14902e-09,0,0
24,231,255667,4.78704e-08,4.76866e-08,0.0410301,2652.72,0.0407501,2291.74,3.67801e-15,4.36842e-10,6690.27,2.4031e-07,1.33311e-09,0,0
24,236,255682,5.34696e-08,5.32402e-08,0.0404369,2614.36,0.0412372,2323.68,8.63266e-15,4.92774e-10,6681.58,1.95614e-07,1.09873e-09,0.00482566,0.00545235
24,243,255703,6.05733e-08,6.02764e-08,0.0396209,2561.59,0.0419049,2367.47,1.01252e-14,5.75922e-10,6669.43,3.0313e-07,1.75202e-09,0,0
24,250,255725,6.94305e-08,6.90426e-08,0.0388213,2509.88,0.0425565,2410.22,1.18963e-14,6.76176e-10,6657.3,3.46489e-07,2.0518e-09,0,0
24,257,255746,7.93977e-08,7.88998e-08,0.0380379,2459.21,0.0431922,2451.93,1.38805e-14,7.92888e-10,6645.19,3.95221e-07,2.39961e-09,0,0
24,264,255767,8.99171e-08,8.93055e-08,0.0372703,2409.57,0.0438123,2492.65,1.61033e-14,9.21848e-10,6633.11,4.46216e-07,2.7803e-09,0.00155848,0.00280761
24,271,255788,1.00084e-07,9.93968e-08,0.0365182,2360.93,0.0444172,2532.37,1.83795e-14,1.05482e-09,6621.05,4.9461e-07,3.16579e-09,0,0
24,278,255809,1.086e-07,1.07963e-07,0.0357813,2313.27,0.0450072,2571.13,2.05053e-14,1.17825e-09,6609.01,5.33485e-07,3.5103e-09,0,0.00107151
24,285,255829,1.14073e-07,1.13758e-07,0.0350593,2266.58,0.0455826,2608.95,2.22092e-14,1.27525e-09,6596.99,5.55417e-07,3.75702e-09,0.00703145,0.00382225
24,292,255850,1.15598e-07,1.16097e-07,0.0343518,2220.83,0.0461436,2645.83,2.32925e-14,1.33171e-09,6585,5.5568e-07,3.8583e-09,0,0.000362243
24,303,255883,7.79227e-08,8.31195e-08,0.0332686,2150.79,0.0469971,2701.97,1.86458e-14,1.02201e-09,6566.19,5.09095e-07,3.99273e-09,0,0.00332872
30,0,259254,0.0039855,68.0147,0.030597,1269.78,0.00379308,2236.36,0,0,4474.28,0,0,0.00243058,0
30,7,259205,0.000209917,7.54684,0.0366148,1359.18,0.0046037,2263.63,0,0,4466.22,43.1112,3.81689e-06,42.8577,0.00540867
30,14,258967,0.000777664,76.2564,0.0360646,1507.98,0.00541305,2293.07,1.32342e-06,4.37326e-06,4458.05,144.578,1.40888e-05,116.9,0
30,21,258715,0.000200573,90.5875,0.0348846,1719.47,0.00620276,2326.78,1.46131e-06,0,4450.05,183.328,3.36665e-06,165.725,0.00770093
30,28,258413,0,112.515,0.0327337,1968.54,0.0069494,2365.71,2.5275e-06,0,4442.04,224.168,1.47214e-06,269.861,0.00105951
30,35,257854,0,195.909,0.0296251,2406.02,0.00759827,2412.44,4.60947e-06,0,4433.77,383.921,2.68834e-06,362.705,0
30,42,257582,0,100.836,0.027693,2723.57,0.00821364,2468.52,2.05704e-06,0,4426.56,231.864,2.23212e-06,226.401,0.000468811
30,49,257226,0,121.203,0.0252142,3004.61,0.00873982,2531.31,3.07221e-06,0,4418.45,250.593,3.09901e-06,220.408,0.00166502
30,56,256788,0,146.266,0.0226318,3356.22,0.0091779,2601.39,3.45504e-06,0,4410.11,304.998,4.76858e-06,319.194,0.00589115
30,63,256484,0,103.049,0.0207823,3633.49,0.00958374,2678.98,2.2272e-06,0,4402.4,229.093,4.31589e-06,222.678,0.00450267
30,70,256365,0,47.2905,0.019662,3734.33,0.0099918,2760.86,1.15652e-06,0,4394.91,111.339,2.98596e-06,122.831,0
30,77,256305,0,24.8936,0.0188701,3741.53,0.0103959,2843.77,7.73202e-07,0,4387.04,58.0193,2.19352e-06,53.0843,0.000762205
30,84,256246,0,23.0555,0.018225,3727.68,0.0107905,2926.28,7.7286e-07,0,4378.79,51.3839,2.21688e-06,48.1423,0.000506164
30,91,256231,0,9.99241,0.0177188,3681.87,0.0111848,3008.08,3.82581e-07,0,4370.87,24.203,1.2317e-06,22.2721,0
30,98,256238,3.28998e-08,3.67035,0.0172665,3608.86,0.0115733,3088.29,1.57376e-07,3.75392e-10,4362.93,9.0636,5.19894e-07,8.17003,0
30,105,256247,1.21294e-07,3.36121,0.0168357,3530.45,0.0119525,3166.49,1.2734e-07,1.18754e-09,4354.9,7.66123,3.93978e-07,6.70563,0
30,112,256253,2.76693e-07,4.18153,0.0164173,3454.94,0.0123213,3242.72,1.46209e-07,2.46553e-09,4346.77,9.29904,4.39829e-07,9.22619,0
30,119,256267,1.92879e-07,2.01988,0.0160075,3377.51,0.0126795,3317.07,7.85808e-08,1.9769e-09,4338.8,4.75716,2.60509e-07,6.3235,0.0042913
30,126,256286,1.351e-08,0,0.0156071,3295.1,0.0130277,3389.43,7.34854e-09,5.13683e-10,4330.94,0.123586,3.61934e-08,0.092217,0
30,132,256304,3.19981e-08,0,0.0152719,3224.32,0.0133183,3449.8,5.38181e-10,4.52826e-10,4324.19,7.91363e-12,1.0328e-09,0,0
30,139,256324,3.24714e-08,2.36891e-08,0.01489,3143.66,0.0136484,3518.32,2.2148e-11,4.49072e-10,4316.33,1.17002e-07,1.26981e-09,0.00495441,0
30,147,256346,2.87827e-08,2.7589e-08,0.0144651,3053.94,0.014014,3594.19,0,4.06615e-10,4307.36,1.37826e-07,1.32856e-09,0.000614732,0
30,154,256366,2.59865e-08,2.58068e-08,0.0141033,2977.54,0.0143241,3658.5,2.60315e-16,3.72709e-10,4299.53,1.10289e-07,1.0556e-09,0,0
30,161,256386,2.38256e-08,2.3777e-08,0.0137506,2903.06,0.0146252,3720.92,0,3.47186e-10,4291.71,1.01068e-07,9.80135e-10,0,0.00154277
30,168,256406,2.23318e-08,2.23058e-08,0.0134067,2830.43,0.0149176,3781.5,1.94331e-15,3.30544e-10,4283.91,9.43796e-08,9.29407e-10,0,0.000656309
30,175,256426,2.14576e-08,2.14355e-08,0.0130714,2759.63,0.0152015,3840.28,9.6391e-16,3.2244e-10,4276.12,9.02852e-08,9.02743e-10,0.00513937,0
30,182,256446,2.11656e-08,2.11444e-08,0.0127444,2690.59,0.0154771,3897.32,1.43676e-15,3.22776e-10,4268.34,8.86453e-08,8.99614e-10,0,0
30,189,256465,2.14387e-08,2.1417e-08,0.0124257,2623.28,0.0157446,3952.65,1.2348e-15,3.31658e-10,4260.58,8.93765e-08,9.20237e-10,0,0
30,196,256485,2.22798e-08,2.22563e-08,0.0121149,2557.66,0.0160042,4006.31,1.43881e-15,3.49524e-10,4252.83,9.24761e-08,9.65648e-10,0.0032415,0.000286617
30,203,256505,2.37117e-08,2.3685e-08,0.0118119,2493.68,0.0162561,4058.36,1.48286e-15,3.7711e-10,4245.1,9.80238e-08,1.03775e-09,0,0.00436517
30,210,256524,2.57776e-08,2.5746e-08,0.0115165,2431.29,0.0165006,4108.83,1.67845e-15,4.15513e-10,4237.38,1.06183e-07,1.13939e-09,0.00139235,0.000126295
30,217,256544,2.85423e-08,2.85036e-08,0.0112285,2370.47,0.0167377,4157.76,1.86612e-15,4.66232e-10,4229.68,1.17205e-07,1.2745e-09,0,0
30,224,256564,3.2094e-08,3.20449e-08,0.0109477,2311.17,0.0169678,4205.19,2.14198e-15,5.31235e-10,4221.98,1.31433e-07,1.44823e-09,0,0
30,231,256583,3.65443e-08,3.64807e-08,0.0106739,2253.36,0.0171909,4251.16,2.47144e-15,6.13019e-10,4214.31,1.49305e-07,1.66711e-09,0,0.000280979
30,236,256597,4.06898e-08,4.06113e-08,0.0104826,2212.95,0.0173461,4283.12,2.77132e-15,6.86078e-10,4208.83,1.21142e-07,1.36079e-09,0.00516944,0
30,243,256617,4.67301e-08,4.66265e-08,0.0102205,2157.59,0.0175577,4326.66,3.24791e-15,8.02649e-10,4201.18,1.90304e-07,2.17505e-09,0.00195187,0
30,250,256636,5.42449e-08,5.41064e-08,0.00996495,2103.61,0.0177629,4368.85,3.83177e-15,9.45422e-10,4193.54,2.20398e-07,2.55516e-09,0.000133344,0
30,257,256655,6.31445e-08,6.29596e-08,0.00971583,2050.99,0.0179618,4409.7,4.53731e-15,1.11785e-09,4185.91,2.55977e-07,3.01286e-09,0.00355594,0.00198524
30,264,256675,7.32997e-08,7.3057e-08,0.00947297,1999.68,0.0181545,4449.26,5.36497e-15,1.31995e-09,4178.3,2.96366e-07,3.54564e-09,0,0.00178646
30,271,256694,8.42687e-08,8.39632e-08,0.00923621,1949.66,0.0183413,4487.56,6.29384e-15,1.5464e-09,4170.71,3.39579e-07,4.1357e-09,0.00544091,0
30,278,256713,9.50705e-08,9.47189e-08,0.00900539,1900.88,0.0185222,4524.63,7.26215e-15,1.78167e-09,4163.12,3.81352e-07,4.7361e-09,0.00226973,0
30,285,256733,1.04117e-07,1.03786e-07,0.00878034,1853.33,0.0186974,4560.5,8.155e-15,1.99682e-09,4155.55,4.14876e-07,5.26232e-09,0,0.000438124
30,292,256752,1.09603e-07,1.09453e-07,0.0085609,1806.97,0.0188671,4595.2,8.82472e-15,2.15425e-09,4148,4.32467e-07,5.60661e-09,0.00319519,0
30,303,256782,8.13424e-08,8.27381e-08,0.00822689,1736.44,0.0191229,4647.44,7.41806e-15,1.78082e-09,4136.15,4.37338e-07,6.46351e-09,0.000156485,0.00244555
36,0,255212,0.00483075,47.7051,0.0302563,3090.01,0.00269982,2860.66,0,0,6091.88,0,0,0,1.50835e-05
36,7,255187,0,2.94443,0.0379115,3102.96,0.00352682,2927.76,0,0,6080.86,27.1161,4.39227e-06,28.7605,0
36,14,254913,0.000692966,82.8045,0.0351809,3240.09,0.00428734,2995.89,1.27826e-06,8.11987e-06,6069.75,144.745,2.53173e-05,133.438,0.00183937
36,21,254618,0.000135422,98.4337,0.0339085,3458.01,0.00504718,3068.2,1.34928e-06,0,6058.84,186.173,3.18407e-06,177.342,0
36,28,254271,0,122.515,0.032147,3714.94,0.00578151,3145.7,2.47224e-06,0,6047.94,225.846,8.62216e-07,209.454,0
36,35,253620,0,214.178,0.0296526,4199.78,0.00643693,3231.45,4.4933e-06,0,6036.81,387.653,2.15791e-06,405.405,0
36,42,253307,0,108.419,0.0280266,4532.6,0.00706273,3327.15,1.93266e-06,0,6026.76,236.63,2.00127e-06,208.555,0.00334438
36,49,252903,0,131.468,0.0259691,4822.43,0.00761908,3429.64,3.04924e-06,0,6015.79,251.971,2.64045e-06,253.512,0
36,56,252393,0,158.818,0.0237699,5206.11,0.00810227,3539.8,3.46903e-06,0,6004.67,309.067,4.29139e-06,322.349,0
36,63,252040,0,111.051,0.0221186,5498.4,0.00855352,3657.93,2.19543e-06,0,5994.2,233.311,4.02045e-06,207.607,0
36,70,251910,0,50.1988,0.0210529,5578.22,0.00900072,3780.11,1.10508e-06,0,5983.91,112.759,2.84249e-06,109.282,0
36,77,251846,0,26.2325,0.0202474,5553.96,0.00943834,3902.67,7.45593e-07,0,5973.21,58.3963,2.17728e-06,64.7464,0.00569123
36,84,251782,0,24.1965,0.0195563,5509.58,0.00986174,4024.02,7.61388e-07,0,5962.09,51.4823,2.32677e-06,43.2937,0.00188064
36,91,251769,0,10.2971,0.0190164,5427.53,0.0102835,4143.85,3.67759e-07,0,5951.31,24.3874,1.32564e-06,29.7038,0
36,98,251782,7.96361e-10,3.74254,0.0185351,5314.65,0.0106989,4261.14,1.51079e-07,0,5940.52,9.10203,5.67342e-07,11.3198,0.000299492
36,105,251797,5.80748e-08,3.43664,0.0180752,5196.88,0.0111039,4375.43,1.26683e-07,8.2001e-10,5929.61,7.60609,4.38601e-07,5.90737,0
36,112,251809,1.48254e-07,4.26092,0.0176288,5083.09,0.011498,4486.79,1.4765e-07,1.9377e-09,5918.61,9.14773,4.92338e-07,9.52975,0.000660415
36,119,251829,1.06915e-07,2.0164,0.0171927,4967.4,0.0118812,4595.35,7.7257e-08,1.59507e-09,5907.78,4.70477,2.90022e-07,1.51654,0
36,126,251857,8.78597e-09,0,0.016767,4846.55,0.0122539,4701.02,5.64931e-09,4.11843e-10,5897.05,0.152816,3.82001e-08,0.425162,0.00468373
36,132,251881,2.02327e-08,0,0.0164106,4743.5,0.0125652,4789.18,3.1472e-10,3.964e-10,5887.86,4.37938e-12,9.95006e-10,0.00357294,0
36,139,251909,2.02924e-08,1.53985e-08,0.0160043,4626.05,0.0129188,4889.3,8.55396e-12,3.94237e-10,5877.16,6.90809e-08,1.22709e-09,0,0.00511523
36,147,251941,1.76944e-08,1.71038e-08,0.0155523,4495.38,0.0133108,5000.2,0,3.5166e-10,5864.94,8.06278e-08,1.26926e-09,0,0.00480541
36,154,251969,1.56883e-08,1.56107e-08,0.0151673,4384.07,0.0136434,5094.24,5.48211e-16,3.17114e-10,5854.28,6.3217e-08,9.91703e-10,0.00453833,0
36,161,251997,1.41172e-08,1.40935e-08,0.0147918,4275.51,0.0139666,5185.56,1.633e-16,2.9034e-10,5843.63,5.68226e-08,9.04716e-10,0,0.00227916
36,168,252025,1.2969e-08,1.29559e-08,0.0144255,4169.65,0.0142806,5274.22,1.16461e-15,2.71195e-10,5833.01,5.19843e-08,8.41439e-10,0,0.00291779
36,175,252053,1.21965e-08,1.21851e-08,0.0140684,4066.41,0.0145856,5360.29,4.07801e-16,2.59151e-10,5822.4,4.86485e-08,8.00243e-10,0,0.00422703
36,182,252081,1.17644e-08,1.17539e-08,0.0137201,3965.72,0.0148818,5443.84,9.0647e-16,2.5385e-10,5811.82,4.66777e-08,7.79861e-10,0,0
36,189,252108,1.16519e-08,1.16416e-08,0.0133804,3867.52,0.0151695,5524.93,5.3562e-16,2.55179e-10,5801.25,4.59804e-08,7.79806e-10,0,0.000119266
36,196,252136,1.18511e-08,1.18404e-08,0.0130491,3771.76,0.0154489,5603.61,8.53989e-16,2.63279e-10,5790.7,4.65153e-08,8.00347e-10,0,0
36,203,252163,1.23661e-08,1.23544e-08,0.0127261,3678.37,0.0157202,5679.95,6.64013e-16,2.78534e-10,5780.17,4.82885e-08,8.42508e-10,0,0
36,210,252191,1.32126e-08,1.31992e-08,0.012411,3587.29,0.0159836,5754.02,9.21817e-16,3.01596e-10,5769.66,5.13522e-08,9.08104e-10,0,0.00146695
36,217,252218,1.44191e-08,1.44031e-08,0.0121038,3498.47,0.0162393,5825.85,8.58442e-16,3.33419e-10,5759.17,5.58076e-08,9.99847e-10,0,0.00407579
36,224,252246,1.60286e-08,1.60088e-08,0.0118041,3411.84,0.0164874,5895.52,1.10089e-15,3.75325e-10,5748.7,6.18099e-08,1.12151e-09,0,0.00446602
36,231,252273,1.81009e-08,1.80756e-08,0.0115119,3327.36,0.0167282,5963.08,1.16612e-15,4.29089e-10,5738.24,6.95776e-08,1.27818e-09,0.00310307,0
36,236,252293,1.99717e-08,1.9941e-08,0.0113076,3268.3,0.0168959,6010.07,1.33398e-15,4.767e-10,5730.79,5.57934e-08,1.03348e-09,0.0016813,0.0074219
36,243,252320,2.29843e-08,2.29436e-08,0.0110277,3187.38,0.0171246,6074.12,1.56433e-15,5.56251e-10,5720.37,8.79479e-08,1.64956e-09,0.000884804,0
36,250,252347,2.67785e-08,2.67234e-08,0.0107547,3108.46,0.0173465,6136.2,1.84869e-15,6.55822e-10,5709.97,1.02193e-07,1.93992e-09,0.000586928,0
36,257,252375,3.14699e-08,3.13943e-08,0.0104885,3031.49,0.0175617,6196.36,2.204e-15,7.80096e-10,5699.58,1.19789e-07,2.30166e-09,0,0.00116399
36,264,252402,3.72247e-08,3.712e-08,0.0102289,2956.43,0.0177704,6254.65,2.64511e-15,9.34284e-10,5689.22,1.41305e-07,2.74898e-09,0.000403493,0
36,271,252429,4.42055e-08,4.40605e-08,0.00997578,2883.22,0.0179727,6311.1,3.1883e-15,1.12401e-09,5678.87,1.67275e-07,3.29655e-09,0.00100042,0.000680348
36,278,252456,5.24908e-08,5.22926e-08,0.00972892,2811.83,0.0181689,6365.77,3.8456e-15,1.35336e-09,5668.55,1.97864e-07,3.95328e-09,0.00167161,0.00349143
36,285,252483,6.19097e-08,6.16482e-08,0.0094882,2742.21,0.0183591,6418.71,4.6127e-15,1.62058e-09,5658.24,2.3222e-07,4.70907e-09,0.000313214,0.00101461
36,292,252510,7.17693e-08,7.14518e-08,0.00925346,2674.31,0.0185434,6469.95,5.44743e-15,1.91036e-09,5647.95,2.67432e-07,5.5115e-09,0.00165376,0.000967753
36,303,252552,7.03729e-08,7.0364e-08,0.00889619,2570.99,0.0188215,6547.15,5.70843e-15,1.98844e-09,5631.82,3.73752e-07,8.26559e-09,0,0
42,0,262640,0.0134016,47.8716,0.108255,2141.37,0.00372102,1049.3,0,0,1423.83,0,0,0,0.00170289
42,7,262610,0.00224989,9.0674,0.125645,2148.55,0.0073862,1113.36,0,0,1421.29,26.9325,5.44383e-06,22.318,0
42,14,262373,0.0148173,88.8985,0.144275,2242.74,0.0113327,1178.19,2.10521e-06,2.86745e-05,1418.63,143.858,6.38046e-05,144.063,0
42,21,262120,0.0132682,108.731,0.164602,2409.51,0.0158279,1247.17,1.70669e-06,4.15021e-06,1416.16,184.287,1.6613e-05,207.286,0.000569855
42,28,261817,0.00836641,134.426,0.164841,2614.65,0.0202297,1321.58,4.334e-06,0,1413.68,226.021,1.23635e-05,187.582,0
42,35,261265,0.00454322,230.059,0.142349,2991.71,0.0234726,1404.6,1.18423e-05,0,1410.91,381.936,1.31346e-05,392.54,0
42,42,260984,0,136.658,0.130772,3273.66,0.0272857,1497.81,1.00109e-05,0,1409.26,246.85,2.44802e-06,246.12,0
42,49,260646,0,148.488,0.114193,3501.99,0.030427,1598.53,1.3647e-05,0,1406.78,254.694,2.46067e-06,274.365,0
42,56,260207,0,179.205,0.0972399,3804.01,0.0328132,1707.45,1.41254e-05,0,1404.04,308.024,6.29803e-06,272.299,0
42,63,259903,0,134.045,0.0855315,4038.57,0.0349218,1824.39,8.64636e-06,0,1401.98,238.09,6.31614e-06,237.617,0.00432367
42,70,259789,0,65.1754,0.0782636,4102.31,0.0369723,1945.57,4.1636e-06,0,1400.2,119.41,4.61241e-06,143.573,0.00128392
42,77,259734,0,33.0526,0.0728476,4069.66,0.0389236,2067.06,2.71953e-06,0,1397.98,60.3942,3.90298e-06,54.0529,0.00334115
42,84,259670,0,29.3428,0.0678641,4020.23,0.0406826,2187.12,2.85977e-06,0,1395.3,52.0049,4.88175e-06,53.0685,0.00297455
42,91,259649,0,13.4738,0.0647031,3941.21,0.0424868,2305.11,1.49616e-06,0,1392.91,24.9842,3.26256e-06,23.076,0.00122279
42,98,259651,0,4.99992,0.0623546,3835.85,0.0443026,2420,7.22274e-07,0,1390.45,9.3455,1.73025e-06,6.9315,0
42,105,259653,0,4.39112,0.0602403,3725.44,0.046071,2531.26,6.10732e-07,0,1387.86,7.76159,1.42814e-06,4.71806,0.000445953
42,112,259653,0,5.42247,0.0582611,3619.04,0.047785,2638.96,6.97407e-07,0,1385.16,9.40683,1.60853e-06,10.5733,0.0044636
42,119,259660,0,2.74562,0.0563826,3512.97,0.0494457,2743.29,4.15047e-07,0,1382.61,4.88183,1.01055e-06,6.01473,0
42,126,259674,2.65599e-09,0.0632576,0.0545799,3403.49,0.0510525,2844.16,7.11263e-08,6.2496e-11,1380.15,0.171197,1.86028e-07,0.230743,0
42,132,259686,7.72044e-09,0.000902437,0.0530826,3310.17,0.0523851,2927.79,8.50299e-09,9.91363e-11,1378,0.000846901,1.16986e-09,0,0.00253117
42,139,259700,9.36992e-09,4.61859e-06,0.0513876,3204.47,0.0538883,3022.15,7.19454e-10,1.15681e-10,1375.49,8.4605e-06,2.72654e-10,0.000632745,0.00143144
42,147,259716,9.54978e-09,1.04244e-07,0.0495167,3087.8,0.0555405,3125.88,4.29822e-11,1.17046e-10,1372.63,2.56782e-07,3.04779e-10,0.00231929,0.00157737
42,154,259729,9.20165e-09,3.12802e-08,0.0479356,2989.21,0.0569306,3213.18,3.27743e-12,1.13551e-10,1370.14,6.94377e-08,2.58424e-10,0,0
42,161,259743,8.6329e-09,1.40393e-08,0.046405,2893.76,0.0582705,3297.35,2.21094e-13,1.08942e-10,1367.65,3.90289e-08,2.47707e-10,0,0
